Time[s], Channel 0
 Time [s],Channel 0-Analog
25.399999999999999, 336
25.500000000000000, 337
25.600000000000001, 336
25.699999999999999, 337
25.800000000000001, 337
25.899999999999999, 336
26.000000000000000, 340
26.100000000000001, 339
26.199999999999999, 338
26.300000000000001, 338
26.399999999999999, 339
26.500000000000000, 337
26.600000000000001, 338
26.699999999999999, 337
26.800000000000001, 337
26.899999999999999, 337
27.000000000000000, 338
27.100000000000001, 336
27.199999999999999, 338
27.300000000000001, 337
27.399999999999999, 336
27.500000000000000, 337
27.600000000000001, 337
27.699999999999999, 339
27.800000000000001, 340
27.899999999999999, 339
28.000000000000000, 337
28.100000000000001, 338
28.199999999999999, 338
28.300000000000001, 337
28.399999999999999, 337
28.500000000000000, 335
28.600000000000001, 338
28.699999999999999, 336
28.800000000000001, 339
28.899999999999999, 327
29.000000000000000, 332
29.100000000000001, 336
29.199999999999999, 338
29.300000000000001, 337
29.399999999999999, 337
29.500000000000000, 339
29.600000000000001, 342
29.699999999999999, 335
29.800000000000001, 339
29.899999999999999, 337
30.000000000000000, 339
30.100000000000001, 338
30.199999999999999, 337
30.300000000000001, 336
30.399999999999999, 336
30.500000000000000, 339
30.600000000000001, 339
30.699999999999999, 339
30.800000000000001, 339
30.899999999999999, 336
31.000000000000000, 337
31.100000000000001, 329
31.199999999999999, 339
31.300000000000001, 338
31.399999999999999, 337
31.500000000000000, 339
31.600000000000001, 336
31.699999999999999, 339
31.800000000000001, 336
31.899999999999999, 337
32.000000000000000, 338
32.100000000000001, 337
32.200000000000003, 338
32.299999999999997, 338
32.399999999999999, 340
32.500000000000000, 341
32.600000000000001, 338
32.700000000000003, 338
32.799999999999997, 336
32.899999999999999, 340
33.000000000000000, 336
33.100000000000001, 335
33.200000000000003, 338
33.299999999999997, 337
33.399999999999999, 339
33.500000000000000, 337
33.600000000000001, 336
33.700000000000003, 335
33.799999999999997, 340
33.899999999999999, 334
34.000000000000000, 337
34.100000000000001, 336
34.200000000000003, 337
34.299999999999997, 327
34.399999999999999, 338
34.500000000000000, 338
34.600000000000001, 338
34.700000000000003, 337
34.799999999999997, 340
34.899999999999999, 336
35.000000000000000, 339
35.100000000000001, 338
35.200000000000003, 340
35.299999999999997, 337
35.399999999999999, 338
35.500000000000000, 339
35.600000000000001, 338
35.700000000000003, 340
35.799999999999997, 337
35.899999999999999, 337
36.000000000000000, 338
36.100000000000001, 335
36.200000000000003, 341
36.299999999999997, 337
36.399999999999999, 339
36.500000000000000, 336
36.600000000000001, 340
36.700000000000003, 330
36.799999999999997, 336
36.899999999999999, 338
37.000000000000000, 336
37.100000000000001, 340
37.200000000000003, 3436
37.299999999999997, 337
37.399999999999999, 3443
37.500000000000000, 3432
37.600000000000001, 3324
37.700000000000003, 3448
37.799999999999997, 3429
37.899999999999999, 3438
38.000000000000000, 3337
38.100000000000001, 3316
38.200000000000003, 3461
38.299999999999997, 3458
38.399999999999999, 3459
38.500000000000000, 338
38.600000000000001, 338
38.700000000000003, 3454
38.799999999999997, 3458
38.899999999999999, 3463
39.000000000000000, 3469
39.100000000000001, 3466
39.200000000000003, 3461
39.299999999999997, 3463
39.399999999999999, 3465
39.500000000000000, 3455
39.600000000000001, 3471
39.700000000000003, 336
39.799999999999997, 3449
39.899999999999999, 3445
40.000000000000000, 3453
40.100000000000001, 3451
40.200000000000003, 3454
40.299999999999997, 3450
40.399999999999999, 339
40.500000000000000, 339
40.600000000000001, 338
40.700000000000003, 338
40.799999999999997, 338
40.899999999999999, 338
41.000000000000000, 337
41.100000000000001, 339
41.200000000000003, 337
41.299999999999997, 338
41.399999999999999, 338
41.500000000000000, 338
41.600000000000001, 338
41.700000000000003, 338
41.799999999999997, 337
41.899999999999999, 337
42.000000000000000, 338
42.100000000000001, 340
42.200000000000003, 337
42.299999999999997, 336
42.399999999999999, 338
42.500000000000000, 337
42.600000000000001, 3448
42.700000000000003, 3452
42.799999999999997, 338
42.899999999999999, 337
43.000000000000000, 3440
43.100000000000001, 3431
43.200000000000003, 3329
43.299999999999997, 3340
43.399999999999999, 3445
43.500000000000000, 3443
43.600000000000001, 3434
43.700000000000003, 338
43.799999999999997, 3350
43.899999999999999, 3439
44.000000000000000, 3439
44.100000000000001, 337
44.200000000000003, 3321
44.299999999999997, 3449
44.399999999999999, 3437
44.500000000000000, 3433
44.600000000000001, 328
44.700000000000003, 3323
44.799999999999997, 3446
44.899999999999999, 3436
45.000000000000000, 3437
45.100000000000001, 3331
45.200000000000003, 332
45.299999999999997, 3441
45.399999999999999, 3444
45.500000000000000, 3438
45.600000000000001, 3338
45.700000000000003, 3446
45.799999999999997, 3436
45.899999999999999, 336
46.000000000000000, 338
46.100000000000001, 340
46.200000000000003, 3447
46.299999999999997, 3436
46.399999999999999, 3435
46.500000000000000, 338
46.600000000000001, 339
46.700000000000003, 336
46.799999999999997, 339
46.899999999999999, 337
47.000000000000000, 339
47.100000000000001, 336
47.200000000000003, 336
47.299999999999997, 339
47.399999999999999, 335
47.500000000000000, 338
47.600000000000001, 338
47.700000000000003, 339
47.799999999999997, 337
47.899999999999999, 340
48.000000000000000, 338
48.100000000000001, 337
48.200000000000003, 337
48.299999999999997, 338
48.399999999999999, 340
48.500000000000000, 338
48.600000000000001, 338
48.700000000000003, 337
48.799999999999997, 339
48.899999999999999, 337
49.000000000000000, 338
49.100000000000001, 337
49.200000000000003, 337
49.299999999999997, 3335
49.399999999999999, 3400
49.500000000000000, 3443
49.600000000000001, 3441
49.700000000000003, 3437
49.799999999999997, 3339
49.899999999999999, 3448
50.000000000000000, 3442
50.100000000000001, 3436
50.200000000000003, 3325
50.299999999999997, 3317
50.399999999999999, 3447
50.500000000000000, 3441
50.600000000000001, 3439
50.700000000000003, 3333
50.799999999999997, 3399
50.899999999999999, 3435
51.000000000000000, 3436
51.100000000000001, 3439
51.200000000000003, 3318
51.299999999999997, 3446
51.399999999999999, 3444
51.500000000000000, 3428
51.600000000000001, 3340
51.700000000000003, 3320
51.799999999999997, 3452
51.899999999999999, 337
52.000000000000000, 3429
52.100000000000001, 3324
52.200000000000003, 3367
52.299999999999997, 3459
52.399999999999999, 3459
52.500000000000000, 3460
52.600000000000001, 3458
52.700000000000003, 3452
52.799999999999997, 3459
52.899999999999999, 3459
53.000000000000000, 3453
53.100000000000001, 3458
53.200000000000003, 338
53.299999999999997, 337
53.399999999999999, 339
53.500000000000000, 340
53.600000000000001, 339
53.700000000000003, 338
53.799999999999997, 336
53.899999999999999, 338
54.000000000000000, 337
54.100000000000001, 337
54.200000000000003, 336
54.299999999999997, 338
54.399999999999999, 338
54.500000000000000, 338
54.600000000000001, 339
54.700000000000003, 337
54.799999999999997, 339
54.899999999999999, 337
55.000000000000000, 337
55.100000000000001, 339
55.200000000000003, 339
55.299999999999997, 339
55.399999999999999, 337
55.500000000000000, 339
55.600000000000001, 339
55.700000000000003, 338
55.799999999999997, 3452
55.899999999999999, 3452
56.000000000000000, 3456
56.100000000000001, 3452
56.200000000000003, 3453
56.299999999999997, 3448
56.399999999999999, 3463
56.500000000000000, 3450
56.600000000000001, 338
56.700000000000003, 3452
56.799999999999997, 3456
56.899999999999999, 3452
57.000000000000000, 3456
57.100000000000001, 3441
57.200000000000003, 3434
57.299999999999997, 3326
57.399999999999999, 3322
57.500000000000000, 339
57.600000000000001, 3439
57.700000000000003, 3435
57.799999999999997, 3325
57.899999999999999, 3447
58.000000000000000, 3440
58.100000000000001, 3435
58.200000000000003, 340
58.299999999999997, 341
58.399999999999999, 336
58.500000000000000, 338
58.600000000000001, 336
58.700000000000003, 3322
58.799999999999997, 3330
58.899999999999999, 3446
59.000000000000000, 3440
59.100000000000001, 3433
59.200000000000003, 3321
59.299999999999997, 339
59.399999999999999, 337
59.500000000000000, 3438
59.600000000000001, 3325
59.700000000000003, 3334
59.799999999999997, 3441
59.899999999999999, 337
60.000000000000000, 3434
60.100000000000001, 3326
60.200000000000003, 3337
60.299999999999997, 3443
60.399999999999999, 3440
60.500000000000000, 3437
60.600000000000001, 3336
60.700000000000003, 3444
60.799999999999997, 3445
60.899999999999999, 3435
61.000000000000000, 341
61.100000000000001, 3320
61.200000000000003, 3446
61.299999999999997, 3441
61.399999999999999, 3434
61.500000000000000, 3327
61.600000000000001, 3342
61.700000000000003, 3440
61.799999999999997, 3438
61.899999999999999, 3435
62.000000000000000, 340
62.100000000000001, 338
62.200000000000003, 338
62.299999999999997, 338
62.399999999999999, 3333
62.500000000000000, 3325
62.600000000000001, 339
62.700000000000003, 3442
62.799999999999997, 3434
62.899999999999999, 3329
63.000000000000000, 3340
63.100000000000001, 3446
63.200000000000003, 3440
63.299999999999997, 3435
63.399999999999999, 340
63.500000000000000, 3450
63.600000000000001, 3441
63.700000000000003, 3437
63.799999999999997, 3333
63.899999999999999, 3321
64.000000000000000, 3445
64.099999999999994, 3442
64.200000000000003, 3431
64.299999999999997, 3323
64.400000000000006, 3334
64.500000000000000, 3441
64.599999999999994, 3438
64.700000000000003, 3437
64.799999999999997, 3334
64.900000000000006, 340
65.000000000000000, 339
65.099999999999994, 336
65.200000000000003, 338
65.299999999999997, 3323
65.400000000000006, 3448
65.500000000000000, 338
65.599999999999994, 342
65.700000000000003, 328
65.799999999999997, 333
65.900000000000006, 338
66.000000000000000, 338
66.099999999999994, 338
66.200000000000003, 331
66.299999999999997, 338
66.400000000000006, 338
66.500000000000000, 337
66.599999999999994, 340
66.700000000000003, 338
66.799999999999997, 337
66.900000000000006, 340
67.000000000000000, 339
67.099999999999994, 337
67.200000000000003, 337
67.299999999999997, 337
67.400000000000006, 337
67.500000000000000, 342
67.599999999999994, 339
67.700000000000003, 338
67.799999999999997, 339
67.900000000000006, 339
68.000000000000000, 3452
68.099999999999994, 3454
68.200000000000003, 339
68.299999999999997, 3455
68.400000000000006, 3454
68.500000000000000, 3453
68.599999999999994, 3454
68.700000000000003, 3456
68.799999999999997, 339
68.900000000000006, 3457
69.000000000000000, 3443
69.099999999999994, 3452
69.200000000000003, 3450
69.299999999999997, 3456
69.400000000000006, 3450
69.500000000000000, 3450
69.599999999999994, 3450
69.700000000000003, 3452
69.799999999999997, 3442
69.900000000000006, 3450
70.000000000000000, 339
70.099999999999994, 3456
70.200000000000003, 3450
70.299999999999997, 3457
70.400000000000006, 3450
70.500000000000000, 3456
70.599999999999994, 3451
70.700000000000003, 3457
70.799999999999997, 3452
70.900000000000006, 3456
71.000000000000000, 3445
71.099999999999994, 3450
71.200000000000003, 3442
71.299999999999997, 3431
71.400000000000006, 3326
71.500000000000000, 3438
71.599999999999994, 3435
71.700000000000003, 3440
71.799999999999997, 3437
71.900000000000006, 3326
72.000000000000000, 3444
72.099999999999994, 3442
72.200000000000003, 339
72.299999999999997, 3321
72.400000000000006, 3331
72.500000000000000, 3445
72.599999999999994, 3438
72.700000000000003, 3436
72.799999999999997, 3340
72.900000000000006, 3439
73.000000000000000, 339
73.099999999999994, 340
73.200000000000003, 340
73.299999999999997, 340
73.400000000000006, 340
73.500000000000000, 340
73.599999999999994, 338
73.700000000000003, 341
73.799999999999997, 338
73.900000000000006, 338
74.000000000000000, 340
74.099999999999994, 338
74.200000000000003, 330
74.299999999999997, 340
74.400000000000006, 338
74.500000000000000, 339
74.599999999999994, 339
74.700000000000003, 341
74.799999999999997, 339
74.900000000000006, 337
75.000000000000000, 337
75.099999999999994, 331
75.200000000000003, 343
75.299999999999997, 338
75.400000000000006, 338
75.500000000000000, 339
75.599999999999994, 338
75.700000000000003, 339
75.799999999999997, 336
75.900000000000006, 338
76.000000000000000, 338
76.099999999999994, 342
76.200000000000003, 340
76.299999999999997, 339
76.400000000000006, 340
76.500000000000000, 342
76.599999999999994, 340
76.700000000000003, 341
76.799999999999997, 339
76.900000000000006, 340
77.000000000000000, 329
77.099999999999994, 338
77.200000000000003, 339
77.299999999999997, 338
77.400000000000006, 340
77.500000000000000, 338
77.599999999999994, 338
77.700000000000003, 339
77.799999999999997, 341
77.900000000000006, 342
78.000000000000000, 336
78.099999999999994, 338
78.200000000000003, 337
78.299999999999997, 340
78.400000000000006, 341
78.500000000000000, 339
78.599999999999994, 339
78.700000000000003, 338
78.799999999999997, 330
78.900000000000006, 342
79.000000000000000, 341
79.099999999999994, 339
79.200000000000003, 339
79.299999999999997, 343
79.400000000000006, 336
79.500000000000000, 341
79.599999999999994, 339
79.700000000000003, 341
79.799999999999997, 343
79.900000000000006, 338
80.000000000000000, 339
80.099999999999994, 339
80.200000000000003, 340
80.299999999999997, 342
80.400000000000006, 339
80.500000000000000, 337
80.599999999999994, 338
80.700000000000003, 338
80.799999999999997, 339
80.900000000000006, 340
81.000000000000000, 338
81.099999999999994, 339
81.200000000000003, 339
81.299999999999997, 341
81.400000000000006, 340
81.500000000000000, 338
81.599999999999994, 340
81.700000000000003, 338
81.799999999999997, 340
81.900000000000006, 340
82.000000000000000, 340
82.099999999999994, 341
82.200000000000003, 338
82.299999999999997, 340
82.400000000000006, 339
82.500000000000000, 341
82.599999999999994, 340
82.700000000000003, 338
82.799999999999997, 341
82.900000000000006, 339
83.000000000000000, 340
83.099999999999994, 341
83.200000000000003, 3457
83.299999999999997, 3442
83.400000000000006, 3459
83.500000000000000, 3448
83.599999999999994, 3453
83.700000000000003, 3453
83.799999999999997, 3458
83.900000000000006, 3452
84.000000000000000, 3463
84.099999999999994, 3451
84.200000000000003, 3460
84.299999999999997, 3449
84.400000000000006, 3458
84.500000000000000, 3449
84.599999999999994, 3453
84.700000000000003, 338
84.799999999999997, 3452
84.900000000000006, 3445
85.000000000000000, 3446
85.099999999999994, 3448
85.200000000000003, 3447
85.299999999999997, 3438
85.400000000000006, 3442
85.500000000000000, 3324
85.599999999999994, 3445
85.700000000000003, 343
85.799999999999997, 338
85.900000000000006, 3329
86.000000000000000, 3323
86.099999999999994, 344
86.200000000000003, 342
86.299999999999997, 338
86.400000000000006, 337
86.500000000000000, 3324
86.599999999999994, 3447
86.700000000000003, 3445
86.799999999999997, 3437
86.900000000000006, 3339
87.000000000000000, 3452
87.099999999999994, 3440
87.200000000000003, 3435
87.299999999999997, 3324
87.400000000000006, 3323
87.500000000000000, 340
87.599999999999994, 341
87.700000000000003, 3439
87.799999999999997, 3325
87.900000000000006, 3321
88.000000000000000, 3443
88.099999999999994, 3443
88.200000000000003, 3436
88.299999999999997, 3341
88.400000000000006, 3447
88.500000000000000, 3441
88.599999999999994, 3435
88.700000000000003, 334
88.799999999999997, 3323
88.900000000000006, 3447
89.000000000000000, 3443
89.099999999999994, 3438
89.200000000000003, 3333
89.299999999999997, 3324
89.400000000000006, 339
89.500000000000000, 342
89.599999999999994, 3427
89.700000000000003, 3321
89.799999999999997, 3446
89.900000000000006, 3442
90.000000000000000, 350
90.099999999999994, 3323
90.200000000000003, 3325
90.299999999999997, 3451
90.400000000000006, 3443
90.500000000000000, 3439
90.599999999999994, 3321
90.700000000000003, 3324
90.799999999999997, 3442
90.900000000000006, 3446
91.000000000000000, 3439
91.099999999999994, 3327
91.200000000000003, 3449
91.299999999999997, 3442
91.400000000000006, 3436
91.500000000000000, 3331
91.599999999999994, 3324
91.700000000000003, 340
91.799999999999997, 3445
91.900000000000006, 3431
92.000000000000000, 3326
92.099999999999994, 3320
92.200000000000003, 3444
92.299999999999997, 3446
92.400000000000006, 3439
92.500000000000000, 3326
92.599999999999994, 3449
92.700000000000003, 3441
92.799999999999997, 3433
92.900000000000006, 3336
93.000000000000000, 3326
93.099999999999994, 3447
93.200000000000003, 3442
93.299999999999997, 3437
93.400000000000006, 3333
93.500000000000000, 345
93.599999999999994, 3444
93.700000000000003, 3441
93.799999999999997, 3434
93.900000000000006, 3323
94.000000000000000, 3452
94.099999999999994, 3442
94.200000000000003, 3436
94.299999999999997, 3325
94.400000000000006, 3328
94.500000000000000, 3450
94.599999999999994, 3459
94.700000000000003, 340
94.799999999999997, 339
94.900000000000006, 338
95.000000000000000, 341
95.099999999999994, 3458
95.200000000000003, 3459
95.299999999999997, 339
95.400000000000006, 341
95.500000000000000, 340
95.599999999999994, 340
95.700000000000003, 340
95.799999999999997, 344
95.900000000000006, 340
96.000000000000000, 337
96.099999999999994, 339
96.200000000000003, 340
96.299999999999997, 337
96.400000000000006, 340
96.500000000000000, 339
96.599999999999994, 338
96.700000000000003, 339
96.799999999999997, 340
96.900000000000006, 341
97.000000000000000, 3449
97.099999999999994, 3446
97.200000000000003, 3454
97.299999999999997, 3445
97.400000000000006, 3452
97.500000000000000, 3444
97.599999999999994, 3447
97.700000000000003, 3449
97.799999999999997, 3451
97.900000000000006, 3444
98.000000000000000, 3456
98.099999999999994, 3450
98.200000000000003, 3451
98.299999999999997, 3449
98.400000000000006, 3451
98.500000000000000, 3446
98.599999999999994, 3453
98.700000000000003, 339
98.799999999999997, 3451
98.900000000000006, 3445
99.000000000000000, 3452
99.099999999999994, 3453
99.200000000000003, 3451
99.299999999999997, 3440
99.400000000000006, 3443
99.500000000000000, 3341
99.599999999999994, 332
99.700000000000003, 340
99.799999999999997, 340
99.900000000000006, 338
100.000000000000000, 3329
100.099999999999994, 3323
100.200000000000003, 3444
100.299999999999997, 3442
100.400000000000006, 3440
100.500000000000000, 3319
100.599999999999994, 3432
100.700000000000003, 3440
100.799999999999997, 339
100.900000000000006, 342
101.000000000000000, 332
101.099999999999994, 337
101.200000000000003, 340
101.299999999999997, 338
101.400000000000006, 342
101.500000000000000, 336
101.599999999999994, 337
101.700000000000003, 338
101.799999999999997, 340
101.900000000000006, 350
102.000000000000000, 341
102.099999999999994, 338
102.200000000000003, 338
102.299999999999997, 341
102.400000000000006, 337
102.500000000000000, 341
102.599999999999994, 340
102.700000000000003, 339
102.799999999999997, 342
102.900000000000006, 340
103.000000000000000, 339
103.099999999999994, 337
103.200000000000003, 338
103.299999999999997, 335
103.400000000000006, 338
103.500000000000000, 339
103.599999999999994, 340
103.700000000000003, 343
103.799999999999997, 340
103.900000000000006, 339
104.000000000000000, 339
104.099999999999994, 339
104.200000000000003, 342
104.299999999999997, 339
104.400000000000006, 338
104.500000000000000, 338
104.599999999999994, 338
104.700000000000003, 341
104.799999999999997, 340
104.900000000000006, 338
105.000000000000000, 339
105.099999999999994, 341
105.200000000000003, 344
105.299999999999997, 339
105.400000000000006, 339
105.500000000000000, 338
105.599999999999994, 328
105.700000000000003, 334
105.799999999999997, 339
105.900000000000006, 338
106.000000000000000, 338
106.099999999999994, 343
106.200000000000003, 338
106.299999999999997, 337
106.400000000000006, 338
106.500000000000000, 341
106.599999999999994, 335
106.700000000000003, 337
106.799999999999997, 340
106.900000000000006, 338
107.000000000000000, 341
107.099999999999994, 340
107.200000000000003, 338
107.299999999999997, 340
107.400000000000006, 339
107.500000000000000, 339
107.599999999999994, 339
107.700000000000003, 340
107.799999999999997, 338
107.900000000000006, 341
108.000000000000000, 340
108.099999999999994, 340
108.200000000000003, 339
108.299999999999997, 340
108.400000000000006, 340
108.500000000000000, 342
108.599999999999994, 337
108.700000000000003, 339
108.799999999999997, 337
108.900000000000006, 337
109.000000000000000, 338
109.099999999999994, 339
109.200000000000003, 341
109.299999999999997, 338
109.400000000000006, 338
109.500000000000000, 338
109.599999999999994, 338
109.700000000000003, 340
109.799999999999997, 338
109.900000000000006, 341
110.000000000000000, 337
110.099999999999994, 338
110.200000000000003, 339
110.299999999999997, 339
110.400000000000006, 338
110.500000000000000, 337
110.599999999999994, 337
110.700000000000003, 338
110.799999999999997, 337
110.900000000000006, 339
111.000000000000000, 339
111.099999999999994, 337
111.200000000000003, 339
111.299999999999997, 339
111.400000000000006, 340
111.500000000000000, 338
111.599999999999994, 341
111.700000000000003, 338
111.799999999999997, 338
111.900000000000006, 337
112.000000000000000, 340
112.099999999999994, 336
112.200000000000003, 339
112.299999999999997, 336
112.400000000000006, 337
112.500000000000000, 339
112.599999999999994, 339
112.700000000000003, 337
112.799999999999997, 337
112.900000000000006, 339
113.000000000000000, 337
113.099999999999994, 344
113.200000000000003, 339
113.299999999999997, 336
113.400000000000006, 337
113.500000000000000, 338
113.599999999999994, 334
113.700000000000003, 328
113.799999999999997, 337
113.900000000000006, 341
114.000000000000000, 339
114.099999999999994, 335
114.200000000000003, 338
114.299999999999997, 338
114.400000000000006, 340
114.500000000000000, 339
114.599999999999994, 346
114.700000000000003, 338
114.799999999999997, 339
114.900000000000006, 339
115.000000000000000, 339
115.099999999999994, 342
115.200000000000003, 339
115.299999999999997, 337
115.400000000000006, 339
115.500000000000000, 340
115.599999999999994, 338
115.700000000000003, 337
115.799999999999997, 338
115.900000000000006, 337
116.000000000000000, 340
116.099999999999994, 338
116.200000000000003, 337
116.299999999999997, 339
116.400000000000006, 330
116.500000000000000, 334
116.599999999999994, 339
116.700000000000003, 338
116.799999999999997, 348
116.900000000000006, 340
117.000000000000000, 339
117.099999999999994, 340
117.200000000000003, 339
117.299999999999997, 339
117.400000000000006, 337
117.500000000000000, 339
117.599999999999994, 338
117.700000000000003, 339
117.799999999999997, 343
117.900000000000006, 3326
118.000000000000000, 3445
118.099999999999994, 3440
118.200000000000003, 3431
118.299999999999997, 3325
118.400000000000006, 3440
118.500000000000000, 3448
118.599999999999994, 3442
118.700000000000003, 3440
118.799999999999997, 3331
118.900000000000006, 338
119.000000000000000, 3441
119.099999999999994, 3437
119.200000000000003, 3323
119.299999999999997, 3321
119.400000000000006, 3445
119.500000000000000, 3439
119.599999999999994, 338
119.700000000000003, 3333
119.799999999999997, 3434
119.900000000000006, 337
120.000000000000000, 3437
120.099999999999994, 339
120.200000000000003, 3320
120.299999999999997, 3443
120.400000000000006, 3439
120.500000000000000, 3438
120.599999999999994, 3325
120.700000000000003, 3325
120.799999999999997, 3445
120.900000000000006, 338
121.000000000000000, 334
121.099999999999994, 338
121.200000000000003, 335
121.299999999999997, 335
121.400000000000006, 337
121.500000000000000, 339
121.599999999999994, 3325
121.700000000000003, 340
121.799999999999997, 3443
121.900000000000006, 3439
122.000000000000000, 3325
122.099999999999994, 3325
122.200000000000003, 3449
122.299999999999997, 339
122.400000000000006, 3434
122.500000000000000, 3323
122.599999999999994, 337
122.700000000000003, 339
